product_id,product_link,Processor_Name,Processor_Generation,Clock_Speed,SSD_Capacity,RAM,Graphic_Processor,Graphic_Memory,Touchscreen,Screen_Size,Screen_Resolution,Refresh_Rate,price
COMGZNSBGP8AGWVF,https://www.flipkart.com/product/p/item?pid=COMGZNSBGP8AGWVF,Ryzen 5 Quad Core,,2.8GHz Upto 4.3GHz,512 GB,16 GB,AMD Radeon AMD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"52,990"
COMGNP9PMNRDXFS7,https://www.flipkart.com/product/p/item?pid=COMGNP9PMNRDXFS7,Ryzen 9 16 Core,,2.5 GHz upto max turbo frequency at 5.4 Ghz,2 TB,32 GB,NVIDIA GeForce RTX 4080,12 GB,No,40.64 cm (16 Inch),2560 x 1600 PIxel,240 HZ,"3,79,990"
COMGFYQZFDSSH4DD,https://www.flipkart.com/product/p/item?pid=COMGFYQZFDSSH4DD,Ryzen 9 Octa Core,,Max Turbo Boost at 4.9 GHz,1 TB,16 GB,NVIDIA GeForce RTX 3070 Ti,8 GB,No,39.62 cm (15.6 inch),2560 x 1440 Pixels,165 Hz,"1,74,990"
COMG9VHHG6Q3RRJX,https://www.flipkart.com/product/p/item?pid=COMG9VHHG6Q3RRJX,Core i3,11th Gen,1.7 GHz upto max turbo frequency at 4.1 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"38,990"
COMGAM8DB9BESKN2,https://www.flipkart.com/product/p/item?pid=COMGAM8DB9BESKN2,Core i5,11th Gen,4.2,512 GB,16 GB,Intel Integrated Iris Xe Graphics,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixels,,"59,500"
COMGARNUPNRQMWGD,https://www.flipkart.com/product/p/item?pid=COMGARNUPNRQMWGD,Core i5,11th Gen,4.2,512 GB,8 GB,Intel Integrated Iris Xe Graphics,,Yes,35.56 cm (14 Inch),1920 x 1080 Pixels,,"63,990"
COMGMFK7B6FTNA4X,https://www.flipkart.com/product/p/item?pid=COMGMFK7B6FTNA4X,Core i9,12th Gen,3.6 GHz upto max turbo frequency at 5.0 Ghz,512 GB,16 GB,Intel Integrated Iris Xe,,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"84,990"
COMGFYQZFDSSH4DD,https://www.flipkart.com/product/p/item?pid=COMGFYQZFDSSH4DD,Ryzen 9 Octa Core,,Max Turbo Boost at 4.9 GHz,1 TB,16 GB,NVIDIA GeForce RTX 3070 Ti,8 GB,No,39.62 cm (15.6 inch),2560 x 1440 Pixels,165 Hz,"1,74,990"
COMGGZ23QXZZVECG,https://www.flipkart.com/product/p/item?pid=COMGGZ23QXZZVECG,Core i9,12th Gen,2.5 GHz GHz with Max Turbo Boost Frequency Up to 5.00 GHz,1 TB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,39.62 cm (15.6 Inch),2560 x 1440 Pixel,165 Hz,"1,19,990"
COMGFWCYXZPJZPFT,https://www.flipkart.com/product/p/item?pid=COMGFWCYXZPJZPFT,Ryzen 7 Octa Core,,4.7 GHz max boost,1 TB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,300 Hz,"1,23,990"
COMGAD2BA67TFF8Z,https://www.flipkart.com/product/p/item?pid=COMGAD2BA67TFF8Z,Core i7,11th Gen,1.9 GHz to max turbo frequency at 4.6 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050Ti,4 GB,No,96.52 cm (38 cm),1920 x 1080 pixel,,"99,990"
COMGMSV96HAAS3NB,https://www.flipkart.com/product/p/item?pid=COMGMSV96HAAS3NB,Core i3,,Max Turbo Frequency Upto 3.80 GHz,256 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"33,990"
COMGZ7FRUHRF8AA3,https://www.flipkart.com/product/p/item?pid=COMGZ7FRUHRF8AA3,Ryzen 5 Hexa Core,,2.1GHz upto 4.0GHz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"42,490"
COMGAD9VDGYKBNQG,https://www.flipkart.com/product/p/item?pid=COMGAD9VDGYKBNQG,Ryzen 9 Octa Core,,4.6,1 TB,8 GB,NVIDIA GeForce RTX 3050 Ti,4 GB,No,35.56 cm (14 Inch),2880 x 1800 Pixels,90 Hz,"1,01,990"
COMGMV6VZFPJCGVB,https://www.flipkart.com/product/p/item?pid=COMGMV6VZFPJCGVB,Core i7,13th Gen,3.7 GHz upto max turbo frequency at 5.0 Ghz,1 TB,16 GB,NVIDIA GeForce RTX 4060,8 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"1,69,990"
COMGF9Z7JYCFBKAP,https://www.flipkart.com/product/p/item?pid=COMGF9Z7JYCFBKAP,Core i5,10th Gen,"Base Frequency 2.4 GHz, Max Turbo Frequency at 4.1 GHz",512 GB,8 GB,NVIDIA GeForce GTX 1650,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixels,144 Hz,"52,990"
COMGZVGHTSJHNZYH,https://www.flipkart.com/product/p/item?pid=COMGZVGHTSJHNZYH,Core i7,13th Gen,3.70GHz Upto 5.00GHz,512 GB,16 GB,Intel Integrated Integrated,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"91,141"
COMGMGSJG67ZABYZ,https://www.flipkart.com/product/p/item?pid=COMGMGSJG67ZABYZ,Core i9,13th Gen,4.0 GHz upto max turbo frequency at 5.5 Ghz,2 TB,32 GB,NVIDIA GeForce RTX 4080,12 GB,No,43.18 cm (17 Inch),2560 x 1600 Pixel,,"3,59,990"
COMGG45GXQXPHZFW,https://www.flipkart.com/product/p/item?pid=COMGG45GXQXPHZFW,Core i3,11th Gen,,256 GB,8 GB,Intel Integrated,,No,39.62 cm (15.6 inch),1920 X 1080$$Pixels pixel,,"45,490"
COMGFWCYZ3GYT3WZ,https://www.flipkart.com/product/p/item?pid=COMGFWCYZ3GYT3WZ,Ryzen 9 Octa Core,,Up to 4.9 GHz max boost,1 TB,16 GB,NVIDIA GeForce RTX 3070 Ti,8 GB,No,39.62 cm (15.6 inch),2560 x 1440 Pixel,240 Hz,"1,89,990"
COMGKYGDPPHZUJPS,https://www.flipkart.com/product/p/item?pid=COMGKYGDPPHZUJPS,Athlon Dual Core,,2.3 GHz with Turbo Boost Upto 3.2 GHz,256 GB,4 GB,AMD Radeon AMD,,No,35.56 cm (14 Inch),1366 x 768 Pixels,,"17,990"
COMGMV6VPA6EGV6E,https://www.flipkart.com/product/p/item?pid=COMGMV6VPA6EGV6E,Core i7,13th Gen,Max Turbo Frequency up to 5.0 GHz,1 TB,32 GB,NVIDIA GeForce RTX 4050,,No,40.64 cm (16 Inch),2560 x 1600 Pixel,,"1,85,990"
COMGMV6VQPNPGCBW,https://www.flipkart.com/product/p/item?pid=COMGMV6VQPNPGCBW,Core i3,12th Gen,0.9 GHz upto max turbo frequency at 4.4 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"39,990"
COMGFM5BYHQPXCRZ,https://www.flipkart.com/product/p/item?pid=COMGFM5BYHQPXCRZ,Ryzen 3 Dual Core,,3.5,512 GB,8 GB,AMD Radeon Radeon,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"36,990"
COMGFWCYMQDRR2GT,https://www.flipkart.com/product/p/item?pid=COMGFWCYMQDRR2GT,Ryzen 7 Octa Core,,3.2 GHz upto max turbo frequency at 4.7 Ghz,1 TB,16 GB,NVIDIA GeForce RTX 3060,6 GB,Yes,40.64 cm (16 Inch),2560 x 1600 Pixel,,"1,63,391"
COMGG45GXQXPHZFW,https://www.flipkart.com/product/p/item?pid=COMGG45GXQXPHZFW,Core i3,11th Gen,,256 GB,8 GB,Intel Integrated,,No,39.62 cm (15.6 inch),1920 X 1080$$Pixels pixel,,"45,490"
COMGNFU7CYNXJ9GG,https://www.flipkart.com/product/p/item?pid=COMGNFU7CYNXJ9GG,Ryzen 5 Quad Core,,3.6GHz Upto 4.2GHz,512 GB,8 GB,AMD Radeon AMD,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"42,990"
COMGKYGDPPHZUJPS,https://www.flipkart.com/product/p/item?pid=COMGKYGDPPHZUJPS,Athlon Dual Core,,2.3 GHz with Turbo Boost Upto 3.2 GHz,256 GB,4 GB,AMD Radeon AMD,,No,35.56 cm (14 Inch),1366 x 768 Pixels,,"17,990"
COMGMGSJG67ZABYZ,https://www.flipkart.com/product/p/item?pid=COMGMGSJG67ZABYZ,Core i9,13th Gen,4.0 GHz upto max turbo frequency at 5.5 Ghz,2 TB,32 GB,NVIDIA GeForce RTX 4080,12 GB,No,43.18 cm (17 Inch),2560 x 1600 Pixel,,"3,59,990"
COMGMV6VPA6EGV6E,https://www.flipkart.com/product/p/item?pid=COMGMV6VPA6EGV6E,Core i7,13th Gen,Max Turbo Frequency up to 5.0 GHz,1 TB,32 GB,NVIDIA GeForce RTX 4050,,No,40.64 cm (16 Inch),2560 x 1600 Pixel,,"1,85,990"
COMGFM5BYHQPXCRZ,https://www.flipkart.com/product/p/item?pid=COMGFM5BYHQPXCRZ,Ryzen 3 Dual Core,,3.5,512 GB,8 GB,AMD Radeon Radeon,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"36,990"
COMGFWCYKAZEG8NU,https://www.flipkart.com/product/p/item?pid=COMGFWCYKAZEG8NU,Ryzen 7 Octa Core,,3.2 GHz upto max turbo frequency at 4.7 Ghz,2 TB,32 GB,NVIDIA GeForce RTX 3060,6 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,,"2,13,741"
COMGMV6VQPNPGCBW,https://www.flipkart.com/product/p/item?pid=COMGMV6VQPNPGCBW,Core i3,12th Gen,0.9 GHz upto max turbo frequency at 4.4 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"39,990"
COMGF478WJG7FDQQ,https://www.flipkart.com/product/p/item?pid=COMGF478WJG7FDQQ,Core i3,11th Gen,"Base Frequency 1.7 GHz, Max Turbo Frequency at 4.1 GHz",512 GB,8 GB,Intel Integrated UHD,,No,96.52 cm (38 cm),1920 x 1080 Pixels,,"38,499"
COMG4S3GDEHZ9SAT,https://www.flipkart.com/product/p/item?pid=COMG4S3GDEHZ9SAT,Core i7,11th Gen,4.60 GHz with Max Turbo Frequency,1 TB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,39.62 cm (15.6 inches),1920 x 1080 Pixels,144 Hz,"1,13,990"
COMGMV6VAFZH3HVR,https://www.flipkart.com/product/p/item?pid=COMGMV6VAFZH3HVR,Core i7,13th Gen,Max Turbo Frequency up to 5.0 GHz,1 TB,16 GB,NVIDIA GeForce RTX 4050,,No,40.64 cm (16 Inch),2560 x 1600 Pixel,,"1,75,990"
COMGFWCYGHFSZTYA,https://www.flipkart.com/product/p/item?pid=COMGFWCYGHFSZTYA,Ryzen 9 Octa Core,,Up to 4.9 GHz max boost,1 TB,16 GB,NVIDIA GeForce RTX 3080,8 GB,No,39.62 cm (15.6 inch),2560 x 1440 Pixel,165 Hz,"2,11,990"
COMGFB2GNWNN9DN8,https://www.flipkart.com/product/p/item?pid=COMGFB2GNWNN9DN8,M2,,,512 GB,8 GB,NA,,No,34.54 cm (13.6 Inch),2560 x 1664 Pixel,,"1,37,990"
COMGZ4PNAASARCQD,https://www.flipkart.com/product/p/item?pid=COMGZ4PNAASARCQD,Core i7,12th Gen,3.2 GHz upto max turbo frequency at 4.7 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"85,990"
COMGMGXFSGJSSGGD,https://www.flipkart.com/product/p/item?pid=COMGMGXFSGJSSGGD,Ryzen 5 Quad Core,,2.8 GHz upto max turbo frequency at 4.3 Ghz,512 GB,16 GB,AMD Radeon AMD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"59,990"
COMGEY8WNGQNKE5G,https://www.flipkart.com/product/p/item?pid=COMGEY8WNGQNKE5G,Core i5,11th Gen,2.70 GHz Max Turbo Boost Frequency Up to 4.50 GHz,512 GB,8 GB,NVIDIA GeForce GTX 1650 MAX Q,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,144 Hz,"52,990"
COMGNJMCDUFBTMZK,https://www.flipkart.com/product/p/item?pid=COMGNJMCDUFBTMZK,Core i5,13th Gen,3.40GHz Upto 4.60GHz,1 TB,16 GB,Intel Integrated Integrated,,Yes,35.56 cm (14 Inch),1920 x 1080 Pixel,,"79,990"
COMGGHMQCWGQ6QGW,https://www.flipkart.com/product/p/item?pid=COMGGHMQCWGQ6QGW,Core i9,12th Gen,2.5 GHz GHz with Max Turbo Boost Frequency Up to 5.00 GHz,1 TB,32 GB,NVIDIA GeForce RTX 3080 Ti,16 GB,No,39.62 cm (15.6 Inch),2560 x 1440 Pixel,,"2,81,990"
COMGDJJYETEF3ECH,https://www.flipkart.com/product/p/item?pid=COMGDJJYETEF3ECH,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.5 Ghz,512 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,120 Hz,"79,990"
COMGFB2GDBDYXF9D,https://www.flipkart.com/product/p/item?pid=COMGFB2GDBDYXF9D,M2,,,512 GB,8 GB,NA,,No,34.54 cm (13.6 Inch),2560 x 1664 Pixel,,"1,37,990"
COMGADGHNBK494MP,https://www.flipkart.com/product/p/item?pid=COMGADGHNBK494MP,Ryzen 5 Hexa Core,,2.1 GHz,512 GB,8 GB,AMD Radeon,,No,39.62 cm (15.6 inch),1920 X 1080$$Pixels pixel,,"44,883"
COMGCZUJVKGPCCYE,https://www.flipkart.com/product/p/item?pid=COMGCZUJVKGPCCYE,Core i9,12th Gen,2.5 GHz upto max turbo frequency at 5.0 Ghz,1 TB,32 GB,NVIDIA GeForce RTX 3070 Ti,8 GB,No,39.62 cm (15.6 inch),2560 x 1440 Pixel,240 Hz,"2,25,990"
COMGEMAYUDWNRA3V,https://www.flipkart.com/product/p/item?pid=COMGEMAYUDWNRA3V,Core i5,11th Gen,"Base Frequency 3.1 GHz, Max Turbo Boost at 4.4 GHz",256 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixels,120 Hz,"65,990"
COMG49CZ5FFAFQBS,https://www.flipkart.com/product/p/item?pid=COMG49CZ5FFAFQBS,Celeron Dual Core,,1.1 GHz with Turbo Boost Upto 2.8 GHz,,4 GB,Intel Integrated UHD 600,,Yes,29.46 cm (11.6 inch),1366 x 768 Pixels,,"18,890"
COMGCZUJVKGPCCYE,https://www.flipkart.com/product/p/item?pid=COMGCZUJVKGPCCYE,Core i9,12th Gen,2.5 GHz upto max turbo frequency at 5.0 Ghz,1 TB,32 GB,NVIDIA GeForce RTX 3070 Ti,8 GB,No,39.62 cm (15.6 inch),2560 x 1440 Pixel,240 Hz,"2,25,990"
COMGMM3HY5EMNFZA,https://www.flipkart.com/product/p/item?pid=COMGMM3HY5EMNFZA,Core i3,10th Gen,"Base Frequency 1.2 GHz, Max Turbo Frequency at 3.4 GHz",256 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 Pixels,60 Hz,"27,990"
COMGZDQJ3BHESAFU,https://www.flipkart.com/product/p/item?pid=COMGZDQJ3BHESAFU,Core i7,13th Gen,Upto 5.00GHz,1 TB,16 GB,Intel Integrated Integrated,,No,33.78 cm (13.3 Inch),2880 x 1800 Pixel,,"1,49,990"
COMGG23CKHQHSSG4,https://www.flipkart.com/product/p/item?pid=COMGG23CKHQHSSG4,Core i5,11th Gen,2.70 GHz Max Turbo Boost Frequency Up to 4.50 GHz,512 GB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,144 Hz,"79,990"
COMGHZGHWGTZMGGS,https://www.flipkart.com/product/p/item?pid=COMGHZGHWGTZMGGS,M2 Pro,,,512 GB,16 GB,NA,,No,40.64 cm (16 Inch),3456 x 2234 Pixel,,"2,29,990"
COMGEY8WNGQNKE5G,https://www.flipkart.com/product/p/item?pid=COMGEY8WNGQNKE5G,Core i5,11th Gen,2.70 GHz Max Turbo Boost Frequency Up to 4.50 GHz,512 GB,8 GB,NVIDIA GeForce GTX 1650 MAX Q,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,144 Hz,"52,990"
COMG6AKVSRJAUE92,https://www.flipkart.com/product/p/item?pid=COMG6AKVSRJAUE92,Celeron Dual Core,,Max Frequency Up to 2.8 GHz,256 GB,4 GB,Intel Integrated UHD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"29,100"
COMGFB2GWHPVFMJW,https://www.flipkart.com/product/p/item?pid=COMGFB2GWHPVFMJW,M2,,,256 GB,8 GB,NA,,No,34.54 cm (13.6 Inch),2560 x 1664 Pixel,,"1,10,490"
COMGHMH6JNJBDCBQ,https://www.flipkart.com/product/p/item?pid=COMGHMH6JNJBDCBQ,Ryzen 7 Octa Core,,3.2 GHz upto max turbo frequency at 4.4 Ghz,1 TB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,39.62 cm (15.6 Inch),2560 x 1440 Pixel,,"1,31,990"
COMGGHMQCWGQ6QGW,https://www.flipkart.com/product/p/item?pid=COMGGHMQCWGQ6QGW,Core i9,12th Gen,2.5 GHz GHz with Max Turbo Boost Frequency Up to 5.00 GHz,1 TB,32 GB,NVIDIA GeForce RTX 3080 Ti,16 GB,No,39.62 cm (15.6 Inch),2560 x 1440 Pixel,,"2,81,990"
COMGGHMQBQDBK6KH,https://www.flipkart.com/product/p/item?pid=COMGGHMQBQDBK6KH,Ryzen 9 Octa Core,,3.3 GHz upto max turbo frequency at 4.9 Ghz,1 TB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,39.62 cm (15.6 Inch),2560 x 1440 Pixel,,"1,66,990"
COMGFB2GDBDYXF9D,https://www.flipkart.com/product/p/item?pid=COMGFB2GDBDYXF9D,M2,,,512 GB,8 GB,NA,,No,34.54 cm (13.6 Inch),2560 x 1664 Pixel,,"1,37,990"
COMGGMRSDDRGKFGU,https://www.flipkart.com/product/p/item?pid=COMGGMRSDDRGKFGU,Ryzen 7 Octa Core,,4.4,512 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,100.63 cm (39.62 cm),1920 x 1080 Pixel,,"76,990"
COMGDJJYETEF3ECH,https://www.flipkart.com/product/p/item?pid=COMGDJJYETEF3ECH,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.5 Ghz,512 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,120 Hz,"79,990"
COMG9NYD3C9ZVGPX,https://www.flipkart.com/product/p/item?pid=COMG9NYD3C9ZVGPX,Core i5,11th Gen,2.4 GHz Upto Max Turbo Frequency at 4.2 GHz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"54,890"
COMGN2YDYPFNZPMY,https://www.flipkart.com/product/p/item?pid=COMGN2YDYPFNZPMY,Ryzen 5 Hexa Core,,"Base Frequency 3.3 GHz, Max Turbo Boost at 4.2 GHz",512 GB,8 GB,NVIDIA GeForce GTX 1650,4 GB,No,39.62 cm (15.6 Inch),1920x1080 Pixels,,"53,990"
COMGCFNZEE6RPHWZ,https://www.flipkart.com/product/p/item?pid=COMGCFNZEE6RPHWZ,Ryzen 5 Hexa Core,,2.1 GHz with Max Turbo Boost Frequency Up to 4.0 GHz,512 GB,8 GB,AMD Radeon AMD,,Yes,35.56 cm (14 Inch),1920 x 1080 Pixel,,"61,990"
COMGMV6VJGYVBZSM,https://www.flipkart.com/product/p/item?pid=COMGMV6VJGYVBZSM,Core i5,12th Gen,"Base Frequency 3.30 GHz, Max Turbo Boost Frequency Up to 4.40 GHz",512 GB,8 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"48,990"
COMGJ75HCVATAHZH,https://www.flipkart.com/product/p/item?pid=COMGJ75HCVATAHZH,Core i5,11th Gen,"Base Frequency 2.40 GHz, Max Turbo Boost Upto 4.20 GHz",512 GB,8 GB,Intel Integrated Integrated,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixels,,"52,990"
COMGBNFUWPH6F56F,https://www.flipkart.com/product/p/item?pid=COMGBNFUWPH6F56F,Ryzen 5 Hexa Core,,3.3 GHz upto max turbo frequency at 4.2 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"62,990"
COMGGJZFAGKWKGQX,https://www.flipkart.com/product/p/item?pid=COMGGJZFAGKWKGQX,Ryzen 9 Octa Core,,Max Boost Upto 4.9 GHz,1 TB,16 GB,AMD Radeon Radeon 680M,6 GB,Yes,40.64 cm (16 Inch),2560 x 1600 Pixels,,"2,11,990"
COMGHNMAFEG9EYP3,https://www.flipkart.com/product/p/item?pid=COMGHNMAFEG9EYP3,Core i5,12th Gen,"Base Frequency 3.30 GHz, Max Turbo Boost Frequency Up to 4.40 GHz",512 GB,8 GB,Intel Integrated Iris Xe,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"56,479"
COMG9VKEHSAGGWBY,https://www.flipkart.com/product/p/item?pid=COMG9VKEHSAGGWBY,Ryzen 9 Octa Core,5th Gen,3.3GHz with Max Turbo Boost Frequency Up to 4.6 GHz,1 TB,16 GB,AMD Radeon RX 6700M,10 GB,No,39.62 cm (15.6 inch),1920 x 1080 pixel,144 Hz,"1,09,990"
COMGADGHNBK494MP,https://www.flipkart.com/product/p/item?pid=COMGADGHNBK494MP,Ryzen 5 Hexa Core,,2.1 GHz,512 GB,8 GB,AMD Radeon,,No,39.62 cm (15.6 inch),1920 X 1080$$Pixels pixel,,"44,883"
COMGFWCYMZRHCHU9,https://www.flipkart.com/product/p/item?pid=COMGFWCYMZRHCHU9,Ryzen 9 Octa Core,,4.6 GHz max boost,512 GB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,144 Hz,"99,990"
COMGAE6BYT2KRN4P,https://www.flipkart.com/product/p/item?pid=COMGAE6BYT2KRN4P,Core i7,12th Gen,3.0 GHz upto max turbo frequency at 4.7 GHz,1 TB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,39.62 cm (15.6 inch),2560 x 1440 Pixel,144 Hz,"1,29,490"
COMGMVCPWYURCYZA,https://www.flipkart.com/product/p/item?pid=COMGMVCPWYURCYZA,Ryzen 7 Octa Core,,3.2GHz Upto 4.75GHz,512 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"89,990"
COMGGJZFAGKWKGQX,https://www.flipkart.com/product/p/item?pid=COMGGJZFAGKWKGQX,Ryzen 9 Octa Core,,Max Boost Upto 4.9 GHz,1 TB,16 GB,AMD Radeon Radeon 680M,6 GB,Yes,40.64 cm (16 Inch),2560 x 1600 Pixels,,"2,11,990"
COMGCFNZEE6RPHWZ,https://www.flipkart.com/product/p/item?pid=COMGCFNZEE6RPHWZ,Ryzen 5 Hexa Core,,2.1 GHz with Max Turbo Boost Frequency Up to 4.0 GHz,512 GB,8 GB,AMD Radeon AMD,,Yes,35.56 cm (14 Inch),1920 x 1080 Pixel,,"61,990"
COMGN2YDYPFNZPMY,https://www.flipkart.com/product/p/item?pid=COMGN2YDYPFNZPMY,Ryzen 5 Hexa Core,,"Base Frequency 3.3 GHz, Max Turbo Boost at 4.2 GHz",512 GB,8 GB,NVIDIA GeForce GTX 1650,4 GB,No,39.62 cm (15.6 Inch),1920x1080 Pixels,,"53,990"
COMGPF5C98GF8FEH,https://www.flipkart.com/product/p/item?pid=COMGPF5C98GF8FEH,Core i3,11th Gen,3.00GHz Upto 4.10GHz,256 GB,8 GB,Intel Integrated Integrated,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"29,990"
COMGJS5F6YYYZYVV,https://www.flipkart.com/product/p/item?pid=COMGJS5F6YYYZYVV,Core i7,12th Gen,2.3 GHz with Max Turbo Boost Frequency Up to 4.70 GHz,1 TB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,39.62 cm (15.6 inch),3840 x 2160 Pixel,,"1,49,990"
COMGZUGT4HV73UV6,https://www.flipkart.com/product/p/item?pid=COMGZUGT4HV73UV6,Core i7,12th Gen,2.3 GHz with Max Turbo Boost Frequency Up to 4.70 GHz,1 TB,16 GB,NVIDIA GeForce RTX 3050 Ti,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,144 Hz,"99,990"
COMGE2GFFVEVG7MB,https://www.flipkart.com/product/p/item?pid=COMGE2GFFVEVG7MB,Core i3,11th Gen,3.7,512 GB,8 GB,Intel Integrated UHD Graphics,,Yes,35.56 cm (14 Inch),1920 x 1080 Pixels,,"52,639"
COMGGR9SYEE2CZT8,https://www.flipkart.com/product/p/item?pid=COMGGR9SYEE2CZT8,Ryzen 5 Hexa Core,,4.0,512 GB,16 GB,AMD Radeon Radeon,,Yes,35.56 cm (14 inch),1920 x 1200 Pixel,,"61,990"
COMGJ75HZRABYN4K,https://www.flipkart.com/product/p/item?pid=COMGJ75HZRABYN4K,Core i7,12th Gen,3.4 GHz upto max turbo frequency at 4.7 Ghz,512 GB,16 GB,NVIDIA GeForce MX550,2 GB,Yes,40.64 cm (16 Inch),3840 x 2160 Pixel,,"1,57,375"
COMGFYQZZFRKBNWV,https://www.flipkart.com/product/p/item?pid=COMGFYQZZFRKBNWV,Ryzen 5 Hexa Core,,4.0 GHz max boost,512 GB,8 GB,NVIDIA GeForce GTX 1650,4 GB,No,43.94 cm (17.3 Inch),1920 x 1080 Pixels,144 Hz,"63,990"
COMGZ3S6AWQUDWZG,https://www.flipkart.com/product/p/item?pid=COMGZ3S6AWQUDWZG,Core i7,13th Gen,3.70GHz Upto 5.00GHz,1 TB,16 GB,NA,,Yes,40.64 cm (16 Inch),3072 x 1920 Pixel,,"1,46,490"
COMGKFTFGGSX5ENP,https://www.flipkart.com/product/p/item?pid=COMGKFTFGGSX5ENP,Core i7,11th Gen,,512 GB,16 GB,Intel Integrated Intel Hd,,No,39.62 cm (15.6 inch),1080*1920 pixel,,"64,200"
COMFTC4YG3ZD5PXA,https://www.flipkart.com/product/p/item?pid=COMFTC4YG3ZD5PXA,Core i9,10th Gen,2.4 GHz with Turbo Boost Upto 5.3 GHz,1 TB,32 GB,NVIDIA GeForce RTX 2080 with Max-Q,8 GB,No,39.62 cm (15.6 inch),3840 x 2160 Pixel,,"3,25,990"
COMGHZGHAVG4BKU5,https://www.flipkart.com/product/p/item?pid=COMGHZGHAVG4BKU5,M2 Pro,,,1 TB,16 GB,NA,,No,35.56 cm (14 Inch),3024 x 1964 Pixel,,"2,29,990"
COMGDGNFNHZM5ENT,https://www.flipkart.com/product/p/item?pid=COMGDGNFNHZM5ENT,Core i9,12th Gen,Base Frequency 2.5 GHz Max Frequency Upto 5.0 GHz,1 TB,32 GB,Intel Integrated Iris Xe,,Yes,35.56 cm (14 inch),2880 x 1800 Pixel,,"1,42,990"
COMGCFNZUUHGWNRZ,https://www.flipkart.com/product/p/item?pid=COMGCFNZUUHGWNRZ,Ryzen 7 Octa Core,,3.2 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"80,990"
